order_id,predicted_kpt_old,rider_wait_old,predicted_eta_old,predicted_kpt_new,rider_wait_new,predicted_eta_new,eta_error_old,eta_error_new,kpt_improvement_min,eta_accuracy_improvement_min,rider_idle_time_reduction_min,dispatch_strategy,system_load_score,fairness_index
9428,23.9,10.1,67.1,30.0,6.3,69.4,4.9,2.6,4.9,2.3,3.8,AI_Dynamic,0.18,0.8
9429,24.8,8.3,40.6,28.7,1.2,37.4,3.2,6.4,3.5,-3.2,7.1,AI_Dynamic,0.41,0.72
9430,24.6,19.0,73.4,40.4,4.5,74.7,1.0,0.3,13.0,0.7,14.5,Old_Static,0.47,0.71
9431,21.4,14.2,111.4,30.7,0.4,106.9,2.9,7.4,9.3,-4.5,13.8,AI_Dynamic,0.24,0.92
9432,14.6,1.3,21.4,16.1,2.8,24.4,2.3,0.7,-1.5,1.6,-1.5,AI_Dynamic,0.23,0.75
9433,31.2,1.3,48.9,23.9,2.5,42.8,3.3,2.8,7.3,0.5,-1.2,AI_Dynamic,0.17,0.73
9434,64.3,2.7,118.3,44.9,0.7,96.9,13.7,7.7,19.4,6.0,2.0,Old_Static,0.21,0.86
9435,25.1,6.7,69.7,27.3,0.8,66.0,1.7,2.0,2.0,-0.3,5.9,Old_Static,0.52,0.92
9436,23.8,18.4,86.9,36.8,1.4,82.9,0.3,3.7,13.0,-3.4,17.0,Old_Static,0.59,0.98
9437,26.7,9.1,56.6,30.5,0.5,51.8,2.2,7.0,3.8,-4.8,8.6,AI_Dynamic,0.14,0.89
9438,15.9,0.7,43.7,18.5,2.9,48.5,3.0,1.8,-2.6,1.2,-2.2,AI_Dynamic,0.39,0.98
9439,25.1,2.0,33.0,21.7,5.4,33.0,2.2,2.2,3.4,0.0,-3.4,AI_Dynamic,0.74,0.86
9440,40.1,0.1,50.8,29.2,2.4,42.2,0.9,7.7,7.7,-6.8,-2.3,AI_Dynamic,0.49,0.88
9441,47.6,1.8,79.6,32.6,0.2,63.0,9.0,7.6,14.8,1.4,1.6,AI_Dynamic,0.39,0.94
9442,32.0,2.9,39.6,32.2,1.4,38.3,2.1,3.4,-0.2,-1.3,1.5,AI_Dynamic,0.84,0.9
9443,27.6,11.4,77.5,31.6,1.0,71.1,1.4,5.0,4.0,-3.6,10.4,AI_Dynamic,0.7,0.86
9444,30.7,1.0,54.0,27.1,0.5,49.9,0.3,3.8,3.6,-3.5,0.5,AI_Dynamic,0.83,0.86
9445,17.2,16.0,53.2,32.9,0.9,53.8,0.3,0.3,7.1,0.0,15.1,AI_Dynamic,0.12,0.86
9446,53.2,2.3,90.0,51.3,0.0,85.8,3.9,8.1,1.9,-4.2,2.3,Old_Static,0.49,0.81
9447,23.7,17.4,62.9,36.6,0.8,59.2,3.6,0.1,12.7,3.5,16.6,AI_Dynamic,0.71,0.82
9448,34.0,12.3,71.1,43.2,6.5,74.5,1.5,1.9,6.2,-0.4,5.8,AI_Dynamic,0.67,0.9
9449,35.9,0.8,57.1,21.1,2.6,44.1,6.2,6.8,9.0,-0.6,-1.8,AI_Dynamic,0.51,0.76
9450,14.3,2.4,60.3,10.1,1.4,55.1,3.9,1.3,3.2,2.6,1.0,AI_Dynamic,0.53,0.98
9451,64.8,0.7,99.3,43.4,3.5,80.7,16.4,2.2,21.2,14.2,-2.8,AI_Dynamic,0.37,0.96
9452,13.0,5.6,67.9,12.7,2.5,64.5,2.6,0.8,-0.3,1.8,3.1,AI_Dynamic,0.33,0.88
9453,27.7,17.0,49.1,39.2,3.2,46.8,0.0,2.3,11.5,-2.3,13.8,AI_Dynamic,0.27,0.83
9454,35.4,2.1,67.5,24.3,5.9,60.2,5.9,1.4,10.7,4.5,-3.8,AI_Dynamic,0.63,0.96
9455,22.0,7.0,40.7,28.9,1.4,42.0,2.5,1.2,-2.1,1.3,5.6,Old_Static,0.5,0.9
9456,39.4,14.7,79.7,50.9,2.7,79.2,0.7,1.2,8.7,-0.5,12.0,AI_Dynamic,0.19,0.95
9457,32.6,1.7,68.2,32.0,2.0,67.9,6.8,7.1,-0.6,-0.3,-0.3,AI_Dynamic,0.29,0.82
9458,13.1,7.8,38.0,19.5,3.8,40.4,1.6,0.8,0.0,0.8,4.0,AI_Dynamic,0.95,0.95
9459,33.6,2.7,71.7,25.4,5.9,66.7,5.0,0.0,8.2,5.0,-3.2,AI_Dynamic,0.59,0.71
9460,28.7,7.8,58.7,33.0,1.5,56.7,2.0,0.0,2.1,2.0,6.3,AI_Dynamic,0.38,0.72
9461,37.4,6.0,93.0,36.3,0.6,86.5,0.6,7.1,-1.1,-6.5,5.4,AI_Dynamic,0.81,0.98
9462,26.2,6.2,44.4,31.3,6.0,49.3,3.2,8.1,-1.9,-4.9,0.2,Old_Static,0.18,0.82
9463,52.9,0.9,104.1,38.1,4.0,92.4,6.7,5.0,3.4,1.7,-3.1,Old_Static,0.87,0.99
9464,10.4,6.2,49.0,12.7,1.1,46.2,1.8,1.0,0.9,0.8,5.1,AI_Dynamic,0.89,0.91
9465,24.4,0.2,45.1,16.6,1.9,39.0,3.5,2.6,7.6,0.9,-1.7,AI_Dynamic,0.28,0.88
9466,59.5,2.7,96.4,45.6,1.0,80.8,12.9,2.7,13.9,10.2,1.7,AI_Dynamic,0.83,0.83
9467,42.7,1.0,55.9,30.5,2.8,45.5,11.6,1.2,12.2,10.4,-1.8,AI_Dynamic,0.62,0.98
9468,27.7,2.4,64.0,29.9,2.2,66.0,1.4,3.4,-2.2,-2.0,0.2,Old_Static,0.69,0.93
9469,29.5,9.0,66.8,33.1,2.9,64.3,0.5,2.0,3.6,-1.5,6.1,AI_Dynamic,0.74,0.84
9470,20.8,11.7,40.4,28.1,2.6,38.6,2.7,0.9,6.9,1.8,9.1,AI_Dynamic,0.82,0.79
9471,11.3,9.9,47.6,17.6,6.0,50.0,2.4,4.8,4.3,-2.4,3.9,AI_Dynamic,0.83,0.86
9472,32.8,13.8,88.9,44.9,2.7,89.9,3.7,2.7,6.3,1.0,11.1,AI_Dynamic,0.93,0.89
9473,31.7,0.3,53.7,24.3,1.9,47.9,1.0,4.8,3.4,-3.8,-1.6,AI_Dynamic,0.76,0.88
9474,19.7,13.8,39.9,30.6,0.4,37.4,0.5,2.0,7.5,-1.5,13.4,AI_Dynamic,0.81,0.87
9475,25.4,0.8,56.2,22.9,0.2,53.1,3.0,0.1,2.5,2.9,0.6,Old_Static,0.89,0.8
9476,47.3,0.3,81.7,32.4,6.3,72.8,9.9,1.0,13.5,8.9,-6.0,AI_Dynamic,0.78,0.96
9477,18.1,10.1,88.4,24.1,2.8,87.1,1.4,2.7,5.0,-1.3,7.3,AI_Dynamic,0.74,0.92
9478,17.1,1.1,38.2,13.5,5.4,38.9,0.7,1.4,3.6,-0.7,-4.3,AI_Dynamic,0.54,0.78
9479,46.4,1.3,87.2,40.5,0.0,80.0,1.5,5.7,5.9,-4.2,1.3,Old_Static,0.58,0.89
9480,25.1,1.7,60.3,20.0,4.1,57.6,4.6,7.3,2.3,-2.7,-2.4,AI_Dynamic,0.2,0.98
9481,54.8,1.1,59.3,42.0,1.3,46.7,7.4,5.2,9.2,2.2,-0.2,AI_Dynamic,0.83,0.92
9482,46.2,0.9,83.0,38.4,2.5,76.8,2.8,3.4,7.8,-0.6,-1.6,AI_Dynamic,0.65,0.96
9483,15.6,14.5,44.7,24.5,0.4,39.5,1.9,3.3,8.9,-1.4,14.1,AI_Dynamic,0.38,0.82
9484,18.6,8.2,46.8,23.2,0.8,44.0,2.6,5.4,2.6,-2.8,7.4,AI_Dynamic,0.95,0.87
9485,13.6,2.9,90.7,9.6,4.4,88.2,5.9,3.4,4.0,2.5,-1.5,AI_Dynamic,0.45,0.78
9486,15.5,14.1,116.1,22.0,0.9,109.4,1.9,4.8,6.5,-2.9,13.2,Old_Static,0.83,0.76
9487,27.0,4.7,78.7,28.8,3.4,79.2,0.3,0.8,-1.6,-0.5,1.3,AI_Dynamic,0.89,0.91
9488,12.3,11.8,34.5,20.0,0.3,30.7,3.2,7.0,6.7,-3.8,11.5,AI_Dynamic,0.74,0.85
9489,54.3,1.6,101.6,38.8,0.3,84.8,10.0,6.8,15.5,3.2,1.3,AI_Dynamic,0.96,0.85
9490,22.5,2.0,53.6,15.6,3.1,47.8,0.2,6.0,6.5,-5.8,-1.1,AI_Dynamic,0.96,0.79
9491,34.8,2.9,72.3,24.0,1.2,59.8,2.8,9.7,8.4,-6.9,1.7,AI_Dynamic,0.51,0.73
9492,78.6,0.2,136.1,58.4,0.3,116.0,21.8,1.7,20.2,20.1,-0.1,AI_Dynamic,0.68,0.87
9493,13.0,1.4,59.4,10.5,0.2,55.7,4.4,8.1,2.5,-3.7,1.2,AI_Dynamic,0.95,0.85
9494,23.3,18.9,98.5,34.9,0.9,92.1,1.4,5.0,11.6,-3.6,18.0,AI_Dynamic,0.94,0.86
9495,31.2,2.1,40.4,26.7,5.7,39.5,2.3,3.2,-0.1,-0.9,-3.6,AI_Dynamic,0.84,0.74
9496,54.4,2.1,70.5,46.9,4.2,65.1,6.8,1.4,6.9,5.4,-2.1,AI_Dynamic,0.33,0.96
9497,31.4,2.3,72.0,24.2,0.9,63.4,7.4,1.2,5.4,6.2,1.4,AI_Dynamic,0.17,0.72
9498,34.3,1.1,70.9,25.2,0.6,61.3,2.9,6.7,2.1,-3.8,0.5,Old_Static,0.21,0.93
9499,35.3,2.1,45.6,28.1,0.2,36.5,5.5,3.6,5.6,1.9,1.9,AI_Dynamic,0.94,0.8
9500,11.8,0.8,21.2,11.2,1.8,21.6,1.5,1.1,0.6,0.4,-1.0,AI_Dynamic,0.77,0.97
9501,23.2,12.8,54.4,34.5,0.5,53.4,1.1,0.1,5.1,1.0,12.3,AI_Dynamic,0.35,0.84
9502,31.4,0.1,41.9,28.8,3.9,43.1,0.9,2.1,2.6,-1.2,-3.8,AI_Dynamic,0.96,0.96
9503,30.9,2.9,106.9,30.0,0.1,103.2,0.2,3.5,-0.5,-3.3,2.8,AI_Dynamic,0.31,0.72
9504,61.2,0.1,76.6,40.4,0.2,55.9,18.5,2.2,19.6,16.3,-0.1,AI_Dynamic,0.32,0.91
9505,38.8,2.1,53.7,33.4,0.3,46.5,2.4,4.8,5.4,-2.4,1.8,AI_Dynamic,0.22,0.84
9506,33.3,0.9,58.5,26.8,0.2,51.3,1.9,5.3,6.5,-3.4,0.7,AI_Dynamic,0.83,0.84
9507,15.4,10.9,53.1,20.2,4.0,51.0,1.6,3.7,4.8,-2.1,6.9,AI_Dynamic,0.96,0.99
9508,33.5,9.3,85.9,37.5,1.9,82.5,0.7,2.7,4.0,-2.0,7.4,AI_Dynamic,0.12,0.77
9509,34.5,2.5,64.9,24.4,1.3,53.6,1.7,9.6,5.5,-7.9,1.2,AI_Dynamic,0.63,0.94
9510,25.3,0.4,55.2,20.8,3.8,54.1,3.6,2.5,4.5,1.1,-3.4,AI_Dynamic,0.53,0.86
9511,10.0,8.2,32.7,12.8,1.5,28.8,3.8,7.7,2.8,-3.9,6.7,AI_Dynamic,0.19,0.82
9512,39.6,2.5,72.8,35.6,6.5,72.8,0.2,0.2,4.0,0.0,-4.0,Old_Static,0.57,0.8
9513,27.8,10.3,66.1,32.8,0.2,61.0,1.8,3.3,5.0,-1.5,10.1,AI_Dynamic,0.26,0.74
9514,15.3,0.5,54.6,14.4,1.4,54.6,0.3,0.3,0.9,0.0,-0.9,AI_Dynamic,0.23,0.99
9515,31.0,16.2,68.6,46.8,6.8,75.0,3.1,9.5,7.4,-6.4,9.4,Old_Static,0.29,0.73
9516,31.6,5.9,60.4,33.5,0.1,56.5,4.4,8.3,0.7,-3.9,5.8,Old_Static,0.87,0.75
9517,11.4,7.2,42.2,14.5,3.1,41.2,3.2,4.2,2.1,-1.0,4.1,AI_Dynamic,0.55,0.92
9518,31.0,1.2,49.9,32.5,2.7,52.9,7.6,4.6,-1.5,3.0,-1.5,AI_Dynamic,0.85,1.0
9519,16.3,6.0,26.3,18.7,3.9,26.6,1.6,1.9,0.4,-0.3,2.1,AI_Dynamic,0.75,0.85
9520,30.7,0.1,62.5,24.7,3.8,60.2,6.7,4.4,6.0,2.3,-3.7,AI_Dynamic,0.51,0.71
9521,36.0,0.0,65.6,29.1,2.1,60.8,3.5,1.3,6.9,2.2,-2.1,AI_Dynamic,0.23,0.76
9522,64.1,2.7,76.9,45.1,0.4,55.6,14.8,6.5,12.8,8.3,2.3,AI_Dynamic,0.13,0.82
9523,32.1,14.4,60.9,44.5,0.2,59.1,0.1,1.9,7.2,-1.8,14.2,AI_Dynamic,0.25,0.99
9524,5.8,5.2,24.2,5.9,2.4,21.5,0.6,3.3,0.1,-2.7,2.8,AI_Dynamic,0.78,0.74
9525,21.3,6.4,47.6,21.3,0.9,42.1,3.5,9.0,0.0,-5.5,5.5,AI_Dynamic,0.45,0.97
9526,19.9,2.4,55.5,14.4,8.0,55.6,0.8,0.9,5.5,-0.1,-5.6,AI_Dynamic,0.18,0.78
9527,49.5,1.9,74.4,48.1,0.2,71.3,4.6,7.7,1.4,-3.1,1.7,AI_Dynamic,0.83,0.7
9528,11.0,5.3,32.8,12.0,2.5,31.0,1.6,0.2,0.4,1.4,2.8,Old_Static,0.65,0.72
9529,21.2,0.7,33.9,22.0,2.7,36.7,0.7,2.1,-0.8,-1.4,-2.0,AI_Dynamic,0.93,0.87
9530,53.2,1.3,87.6,41.2,0.7,75.0,3.3,9.3,9.8,-6.0,0.6,Old_Static,0.78,0.99
9531,25.6,11.9,60.2,33.3,6.4,62.4,0.2,2.4,6.9,-2.2,5.5,AI_Dynamic,0.19,0.81
9532,10.5,2.8,48.1,10.1,2.3,47.2,1.5,0.6,0.4,0.9,0.5,AI_Dynamic,0.87,0.83
9533,42.7,0.3,53.6,27.0,2.2,39.8,6.7,7.1,12.3,-0.4,-1.9,Old_Static,0.72,0.93
9534,38.2,2.4,65.0,24.9,1.2,50.5,10.9,3.6,7.9,7.3,1.2,AI_Dynamic,0.76,0.83
9535,32.7,2.6,62.4,23.4,0.4,50.9,7.3,4.2,8.7,3.1,2.2,AI_Dynamic,0.47,0.97
9536,14.4,9.9,40.2,18.9,1.2,36.0,0.5,4.7,4.5,-4.2,8.7,Old_Static,0.52,0.99
9537,28.4,2.9,36.7,25.6,2.0,33.0,2.8,6.5,2.8,-3.7,0.9,AI_Dynamic,0.98,0.88
9538,41.3,2.4,85.6,36.5,0.0,78.4,0.3,6.9,4.8,-6.6,2.4,AI_Dynamic,0.68,0.71
9539,23.5,2.7,48.7,23.8,1.0,47.3,1.9,3.3,-0.3,-1.4,1.7,AI_Dynamic,0.52,0.74
9540,51.1,1.4,101.9,33.8,2.8,86.0,6.5,9.4,9.7,-2.9,-1.4,AI_Dynamic,0.7,0.72
9541,22.7,7.9,111.7,27.6,4.1,112.8,1.0,2.1,1.7,-1.1,3.8,AI_Dynamic,0.88,0.91
9542,7.3,4.8,33.0,5.2,2.6,28.7,2.0,2.3,-2.1,-0.3,2.2,AI_Dynamic,0.87,0.75
9543,43.0,0.2,79.0,30.4,3.1,69.3,2.0,7.7,10.0,-5.7,-2.9,AI_Dynamic,0.4,0.85
9544,52.7,2.0,80.8,43.0,3.1,72.2,14.9,6.3,9.7,8.6,-1.1,AI_Dynamic,0.31,0.76
9545,29.7,1.5,46.5,27.2,0.4,42.9,2.3,5.9,2.1,-3.6,1.1,AI_Dynamic,0.65,0.95
9546,30.7,8.1,63.9,32.9,8.0,66.0,0.6,2.7,2.2,-2.1,0.1,AI_Dynamic,0.69,0.83
9547,43.0,1.6,75.6,39.8,0.7,71.5,0.3,3.8,3.2,-3.5,0.9,Old_Static,0.53,1.0
9548,20.1,13.2,81.5,30.9,3.1,82.2,1.3,2.0,6.4,-0.7,10.1,AI_Dynamic,0.77,0.82
9549,16.3,0.7,68.9,11.9,0.3,64.1,4.7,9.5,0.6,-4.8,0.4,AI_Dynamic,0.65,0.97
9550,44.3,2.7,55.4,34.6,1.2,44.2,7.4,3.8,9.7,3.6,1.5,AI_Dynamic,0.96,0.86
9551,31.7,14.2,48.1,43.0,1.7,46.9,1.0,2.2,7.9,-1.2,12.5,AI_Dynamic,0.11,0.88
9552,18.1,13.1,81.3,26.4,8.0,84.5,3.3,0.1,8.3,3.2,5.1,Old_Static,0.79,0.71
9553,26.5,8.1,62.9,25.2,2.0,55.5,2.1,9.5,-1.3,-7.4,6.1,AI_Dynamic,0.96,0.85
9554,56.3,2.4,92.3,41.7,0.7,76.0,9.3,7.0,14.0,2.3,1.7,AI_Dynamic,0.82,0.93
9555,40.4,2.8,57.9,40.5,3.6,58.8,2.4,1.5,-0.1,0.9,-0.8,AI_Dynamic,0.72,0.85
9556,38.8,0.4,85.4,26.1,0.3,72.6,1.8,11.0,8.3,-9.2,0.1,AI_Dynamic,0.16,0.76
9557,26.2,12.5,64.7,32.1,4.6,62.7,1.4,0.6,5.9,0.8,7.9,AI_Dynamic,0.35,0.92
9558,22.4,9.6,52.8,31.0,0.8,52.6,1.1,0.9,1.4,0.2,8.8,AI_Dynamic,0.9,0.97
9559,22.8,16.0,74.2,37.1,1.2,73.7,3.6,4.1,8.5,-0.5,14.8,AI_Dynamic,0.15,0.99
9560,9.8,6.4,65.9,17.1,1.1,67.9,3.1,5.1,-3.7,-2.0,5.3,AI_Dynamic,0.81,0.97
9561,11.2,10.0,30.6,17.6,0.3,27.3,0.8,2.5,4.4,-1.7,9.7,Old_Static,0.41,0.87
9562,4.8,4.8,15.1,5.0,1.2,11.7,4.7,8.1,0.2,-3.4,3.6,AI_Dynamic,0.56,0.81
9563,34.9,22.7,91.4,49.3,0.4,83.5,0.6,7.3,14.4,-6.7,22.3,AI_Dynamic,0.51,0.89
9564,34.8,2.0,94.9,30.7,3.0,91.8,1.4,4.5,4.1,-3.1,-1.0,AI_Dynamic,0.38,0.85
9565,51.0,1.2,87.9,44.8,0.9,81.4,0.9,5.6,6.2,-4.7,0.3,AI_Dynamic,0.15,0.95
9566,12.6,9.4,45.0,17.2,1.8,42.0,3.8,6.8,4.6,-3.0,7.6,AI_Dynamic,0.86,0.86
9567,22.0,18.6,48.7,39.1,5.3,52.5,2.6,6.4,10.9,-3.8,13.3,AI_Dynamic,0.47,0.78
9568,23.9,0.7,46.7,19.3,2.1,43.5,5.1,1.9,4.6,3.2,-1.4,AI_Dynamic,0.13,0.97
9569,57.9,2.8,114.6,48.1,1.6,103.6,4.4,6.6,9.8,-2.2,1.2,AI_Dynamic,0.74,0.88
9570,10.7,4.8,62.3,12.0,7.9,66.7,2.8,1.6,-0.9,1.2,-3.1,AI_Dynamic,0.8,0.9
9571,29.9,0.6,54.4,22.4,0.3,46.6,5.4,2.4,7.5,3.0,0.3,AI_Dynamic,0.81,0.81
9572,34.9,1.9,63.1,31.1,1.3,58.7,2.4,2.0,3.8,0.4,0.6,Old_Static,0.81,0.91
9573,24.6,1.0,59.7,13.3,0.8,48.2,5.9,5.6,1.9,0.3,0.2,Old_Static,0.99,0.73
9574,35.9,2.6,66.9,30.7,0.6,59.7,3.3,3.9,5.2,-0.6,2.0,AI_Dynamic,0.47,0.83
9575,40.7,2.3,88.9,29.7,2.5,78.1,3.8,7.0,3.2,-3.2,-0.2,AI_Dynamic,0.11,0.81
9576,17.2,7.3,41.2,20.1,1.5,38.3,2.1,5.0,2.5,-2.9,5.8,AI_Dynamic,0.73,0.84
9577,46.3,2.0,62.0,42.3,6.9,62.9,1.4,0.5,4.0,0.9,-4.9,AI_Dynamic,0.89,0.85
9578,27.1,8.4,71.4,30.6,0.4,66.9,0.5,4.0,3.5,-3.5,8.0,AI_Dynamic,0.85,0.72
9579,24.6,11.2,47.8,31.4,0.6,44.0,0.9,4.7,6.4,-3.8,10.6,AI_Dynamic,0.96,0.97
9580,27.3,20.0,78.8,42.2,2.3,76.0,0.0,2.8,14.9,-2.8,17.7,AI_Dynamic,0.49,0.86
9581,37.1,0.4,39.1,29.3,2.1,33.0,6.5,0.4,7.2,6.1,-1.7,AI_Dynamic,0.13,0.83
9582,7.6,5.6,62.8,8.7,2.8,61.1,1.5,0.2,0.9,1.3,2.8,Old_Static,0.21,0.82
9583,36.9,1.3,46.3,26.1,1.5,35.7,4.2,6.4,10.8,-2.2,-0.2,AI_Dynamic,0.16,0.81
9584,36.6,16.1,100.4,46.7,6.2,100.6,1.0,0.8,10.1,0.2,9.9,AI_Dynamic,0.86,0.73
9585,20.2,11.2,84.4,28.2,3.7,84.9,1.9,1.4,5.2,0.5,7.5,Old_Static,0.19,0.86
9586,23.9,0.6,50.6,16.9,1.6,44.6,1.7,7.7,2.4,-6.0,-1.0,AI_Dynamic,0.94,0.74
9587,28.5,7.1,45.0,28.1,5.7,43.2,4.5,6.3,-0.4,-1.8,1.4,AI_Dynamic,0.41,0.93
9588,61.2,2.1,75.6,52.6,1.4,66.3,6.9,2.4,8.6,4.5,0.7,Old_Static,0.7,0.75
9589,22.2,2.2,33.9,14.4,0.1,24.0,2.2,12.1,1.8,-9.9,2.1,AI_Dynamic,0.16,0.8
9590,29.8,3.0,55.9,29.3,1.7,54.1,3.6,5.4,0.5,-1.8,1.3,AI_Dynamic,0.64,1.0
9591,58.1,1.5,79.2,48.7,2.6,70.9,6.4,1.9,9.4,4.5,-1.1,AI_Dynamic,0.43,0.74
9592,17.1,0.7,71.4,13.9,1.0,68.5,4.6,7.5,2.2,-2.9,-0.3,Old_Static,0.62,0.91
9593,23.0,14.9,71.8,33.3,3.7,70.9,5.0,5.9,10.3,-0.9,11.2,AI_Dynamic,0.76,0.89
9594,47.8,0.1,95.6,30.7,0.3,78.7,8.1,8.8,10.7,-0.7,-0.2,AI_Dynamic,0.47,0.86
9595,10.1,5.5,32.9,11.3,1.5,30.1,1.0,3.8,0.6,-2.8,4.0,AI_Dynamic,0.95,0.82
9596,30.2,2.1,35.1,30.2,3.7,36.7,2.7,4.3,0.0,-1.6,-1.6,Old_Static,0.97,0.71
9597,27.6,10.5,45.2,33.0,0.0,40.1,1.3,3.8,5.4,-2.5,10.5,AI_Dynamic,0.8,0.9
9598,51.6,1.2,75.5,44.9,2.2,69.8,1.6,4.1,6.3,-2.5,-1.0,AI_Dynamic,0.59,0.73
9599,9.0,9.6,29.5,12.2,0.1,23.2,5.1,11.4,3.2,-6.3,9.5,AI_Dynamic,0.26,1.0
9600,40.5,1.6,76.3,37.2,0.5,71.9,1.1,5.5,0.3,-4.4,1.1,AI_Dynamic,0.31,0.77
9601,29.0,1.1,44.5,18.9,1.5,34.8,0.8,10.5,4.3,-9.7,-0.4,AI_Dynamic,0.11,0.76
9602,14.1,10.5,53.6,23.2,1.5,53.7,1.9,2.0,2.7,-0.1,9.0,AI_Dynamic,1.0,0.85
9603,20.2,0.6,32.7,13.1,3.5,28.5,1.9,2.3,6.3,-0.4,-2.9,Old_Static,0.39,0.97
9604,41.9,1.5,85.0,29.9,1.2,72.7,10.9,1.4,12.0,9.5,0.3,AI_Dynamic,0.85,0.82
9605,44.3,0.4,61.8,34.8,0.7,52.6,3.8,5.4,9.5,-1.6,-0.3,AI_Dynamic,0.45,0.94
9606,16.1,1.8,37.8,11.7,1.7,33.3,3.5,8.0,2.0,-4.5,0.1,AI_Dynamic,0.81,0.87
9607,50.6,1.5,57.9,39.8,1.6,47.2,10.9,0.2,10.0,10.7,-0.1,AI_Dynamic,0.44,0.76
9608,15.2,10.7,67.0,19.5,0.2,60.8,3.3,2.9,4.3,0.4,10.5,AI_Dynamic,0.89,0.97
9609,31.7,0.4,44.0,26.6,2.1,40.6,0.3,3.1,5.1,-2.8,-1.7,AI_Dynamic,0.32,0.97
9610,28.9,6.1,58.7,29.0,0.2,52.9,1.2,7.0,0.1,-5.8,5.9,Old_Static,0.79,0.78
9611,54.3,0.0,111.6,44.6,3.1,105.0,3.6,3.0,9.7,0.6,-3.1,AI_Dynamic,0.96,0.76
9612,23.8,4.8,41.6,22.0,0.2,35.2,2.8,3.6,-1.8,-0.8,4.6,AI_Dynamic,0.95,0.85
9613,16.4,8.2,34.3,20.7,0.6,31.0,0.4,2.9,2.9,-2.5,7.6,AI_Dynamic,0.17,0.87
9614,51.6,2.2,56.7,39.6,0.7,43.2,14.9,1.4,12.0,13.5,1.5,AI_Dynamic,0.55,0.94
9615,19.8,9.4,36.7,27.0,0.8,35.3,4.9,6.3,2.4,-1.4,8.6,AI_Dynamic,0.43,0.7
9616,22.6,16.2,48.4,33.5,0.9,44.0,0.8,3.6,10.9,-2.8,15.3,AI_Dynamic,0.69,0.9
9617,19.6,8.1,49.9,21.0,3.4,46.6,2.6,0.7,1.4,1.9,4.7,AI_Dynamic,0.22,0.7
9618,58.2,2.1,65.2,44.2,1.1,50.2,11.2,3.8,14.0,7.4,1.0,Old_Static,0.67,0.77
9619,22.7,7.9,43.7,24.2,0.1,37.4,2.3,4.0,1.5,-1.7,7.8,AI_Dynamic,0.81,0.94
9620,35.0,2.5,67.2,31.6,1.3,62.6,4.9,0.3,3.4,4.6,1.2,AI_Dynamic,0.49,0.96
9621,12.2,1.7,42.5,12.4,0.1,41.1,1.1,0.3,-0.2,0.8,1.6,AI_Dynamic,0.56,0.79
9622,25.2,7.2,38.9,27.3,1.3,35.1,4.7,8.5,2.1,-3.8,5.9,AI_Dynamic,0.23,0.76
9623,32.3,2.7,68.5,27.6,1.0,62.1,0.1,6.5,3.9,-6.4,1.7,AI_Dynamic,0.65,0.72
9624,66.9,2.6,110.7,49.6,1.1,91.9,17.1,1.7,13.7,15.4,1.5,AI_Dynamic,0.55,0.84
9625,33.7,5.6,85.3,38.3,0.9,85.2,4.9,5.0,-2.6,-0.1,4.7,AI_Dynamic,0.91,0.78
9626,44.9,11.2,164.3,53.3,0.2,161.7,4.4,7.0,4.8,-2.6,11.0,AI_Dynamic,0.16,0.78
9627,29.8,11.8,121.5,37.7,5.7,123.3,2.0,3.8,6.5,-1.8,6.1,AI_Dynamic,0.9,0.95
9628,26.9,0.1,34.9,25.7,1.4,35.0,2.3,2.2,1.2,0.1,-1.3,AI_Dynamic,0.88,0.88
9629,19.1,1.3,27.2,16.0,1.8,24.6,7.1,9.7,-1.1,-2.6,-0.5,Old_Static,0.5,0.74
9630,28.2,0.4,45.4,23.4,1.4,41.6,2.9,6.7,2.4,-3.8,-1.0,Old_Static,0.19,0.74
9631,30.1,10.4,76.5,36.2,0.6,72.8,3.5,0.2,5.5,3.3,9.8,AI_Dynamic,0.91,0.7
9632,24.9,1.6,42.2,18.4,5.3,39.4,5.0,2.2,5.1,2.8,-3.7,AI_Dynamic,0.72,0.95
9633,23.7,6.0,41.8,23.7,3.9,39.7,3.5,1.4,0.0,2.1,2.1,AI_Dynamic,1.0,0.94
9634,34.9,1.1,62.3,25.9,1.6,53.8,2.9,5.6,9.0,-2.7,-0.5,AI_Dynamic,0.61,0.93
9635,18.3,9.3,55.3,23.9,1.6,53.2,2.7,4.8,3.8,-2.1,7.7,AI_Dynamic,0.7,0.81
9636,47.7,0.5,71.5,32.8,0.7,56.8,12.1,2.6,14.9,9.5,-0.2,AI_Dynamic,0.53,0.97
9637,12.0,5.8,85.4,12.1,2.7,82.4,1.9,1.1,0.1,0.8,3.1,AI_Dynamic,0.14,0.81
9638,29.6,17.8,59.1,47.3,3.6,62.6,5.4,1.9,8.7,3.5,14.2,Old_Static,0.77,0.81
9639,17.9,14.8,42.4,26.3,0.6,36.6,1.4,7.2,8.4,-5.8,14.2,AI_Dynamic,0.92,0.81
9640,26.9,2.4,33.8,25.3,2.5,32.3,0.6,0.9,1.6,-0.3,-0.1,AI_Dynamic,0.19,0.88
9641,22.3,4.7,56.2,20.3,2.6,52.1,3.6,7.7,-2.0,-4.1,2.1,AI_Dynamic,0.48,0.81
