order_id,restaurant_id,rider_id,order_timestamp,items_count,order_complexity_score,map_routing_efficiency,num_traffic_signals,signal_wait_time_min,actual_prep_time_min,actual_delivery_time_min,distance_km,traffic_level,weather_condition,peak_hour_flag,order_status,customer_eta_given_min,actual_total_time_min
7521,16,158,10/3/2023 12:50,6,5,0.93,15,7,20.5,29.5,7.7,Medium,Rain,1,Cancelled,53,55.8
7522,273,38,10/24/2023 18:51,8,1,0.77,2,0.2,35.6,4.9,1.7,Low,Clear,0,Delivered,46,43.3
7523,102,75,10/22/2023 20:35,8,2,0.94,3,0.2,27.3,12,3.1,Low,Heavy Rain,1,Delivered,43,46.9
7524,72,321,10/22/2023 9:45,8,4,0.83,16,1,38.6,17.6,7,Low,Rain,0,Delivered,74,62.6
7525,193,475,10/9/2023 12:32,1,2,0.85,8,3.4,29.3,28.4,6.9,High,Clear,1,Delivered,72,64.3
7526,111,175,10/26/2023 15:38,2,1,0.81,6,4.7,11.5,27.2,3.7,High,Clear,0,Delivered,44,42.9
7527,293,39,10/15/2023 5:39,3,4,0.73,24,9.9,34.6,42.1,11.8,Medium,Clear,0,Delivered,72,80.1
7528,277,491,10/21/2023 15:20,3,1,1,14,2.3,24.5,16.3,5.5,Medium,Clear,0,Delivered,40,43.7
7529,106,433,10/15/2023 11:03,1,1,0.73,22,1.9,15.1,26.3,8.8,Low,Rain,0,Delivered,49,43.1
7530,37,485,10/11/2023 7:02,6,1,0.73,8,1.2,31.8,10.4,3.8,Low,Clear,0,Delivered,46,46.2
7531,291,73,10/2/2023 19:01,3,3,0.74,6,1.1,53.1,18.3,5.7,Medium,Clear,1,Delivered,70,73.1
7532,181,58,10/24/2023 4:42,3,4,0.78,9,4.9,27.2,46.6,10.1,High,Clear,0,Delivered,81,78.7
7533,143,496,10/10/2023 17:23,1,5,0.86,19,3.3,52.7,40.6,10.3,Low,Rain,0,Delivered,101,96.2
7534,114,363,10/19/2023 6:37,4,5,0.93,6,0.8,39.8,7.3,2.5,Low,Clear,0,Delivered,52,54.9
7535,238,474,10/10/2023 3:16,3,3,0.93,7,3.9,17.5,29.2,4.9,High,Clear,0,Delivered,55,51
7536,94,89,10/21/2023 5:44,5,1,0.85,7,3.3,33.2,12.5,3.2,Medium,Clear,0,Delivered,60,51.8
7537,260,273,10/7/2023 16:10,7,5,0.95,27,3.3,28,19.5,10.8,Low,Clear,0,Delivered,58,55.5
7538,107,134,10/28/2023 2:17,3,4,0.71,10,1.3,20.2,24,9.3,Low,Clear,0,Delivered,55,48.1
7539,244,143,10/7/2023 6:19,1,2,0.71,20,6.5,5,33,7.2,Medium,Clear,0,Delivered,41,41.6
7540,23,451,10/30/2023 5:08,1,4,0.89,9,3.6,26.2,20.1,8.2,Medium,Clear,0,Delivered,55,48.2
7541,271,95,10/30/2023 5:44,6,1,0.84,21,5.6,21.1,52.2,11.1,Medium,Clear,0,Delivered,69,74.5
7542,140,156,10/9/2023 5:57,7,4,0.85,9,3.5,37.7,20.4,4.3,High,Clear,0,Delivered,67,64
7543,82,201,10/22/2023 4:03,4,1,0.77,2,0.2,26.1,2.4,1.2,Low,Clear,0,Delivered,37,34.6
7544,156,428,10/24/2023 4:47,4,4,0.95,2,0.8,22.9,5,1.3,Medium,Clear,0,Delivered,31,32.3
7545,19,499,10/8/2023 13:51,6,3,0.85,1,0.1,46.6,2.6,1.5,Low,Clear,1,Cancelled,50,53.1
7546,69,402,10/9/2023 16:07,6,4,0.76,2,0.4,37.6,11,2.4,Medium,Clear,0,Delivered,58,58.4
7547,132,496,10/13/2023 22:31,5,5,0.74,3,0.6,29.3,29.1,7.3,Medium,Clear,0,Delivered,62,60.1
7548,256,488,10/21/2023 9:09,8,2,1,23,4.1,25,48.4,11.8,Low,Rain,0,Delivered,79,76.1
7549,209,160,10/25/2023 15:54,7,3,0.92,15,6.8,13.2,18,5.6,Medium,Clear,0,Delivered,40,39
7550,10,211,10/20/2023 5:04,5,4,0.86,19,1.8,21.5,38.2,8.8,Low,Heavy Rain,0,Delivered,64,62.6
7551,140,453,10/25/2023 13:03,3,1,0.87,20,3.5,33.9,35.2,9.7,Low,Clear,1,Delivered,81,76.5
7552,135,172,10/13/2023 23:41,4,3,0.73,17,2.3,8.4,30,9.8,Low,Clear,0,Delivered,56,47.8
7553,255,70,10/5/2023 15:18,5,5,0.92,12,3.1,18.4,16.8,5.9,Medium,Clear,0,Cancelled,45,42.7
7554,300,319,10/11/2023 17:05,3,2,0.98,16,7.7,39.4,36.2,7,High,Rain,0,Delivered,100,83.8
7555,258,460,10/22/2023 18:36,2,2,0.97,4,1.8,24.3,22.6,4.6,Medium,Rain,0,Delivered,55,55
7556,94,314,10/31/2023 6:36,3,4,0.94,20,10.4,35.7,47.4,8.6,High,Clear,0,Delivered,86,87.7
7557,241,431,10/18/2023 23:12,7,5,0.9,4,0.7,39.6,13.8,5.2,Medium,Clear,0,Delivered,61,55.8
7558,237,382,10/28/2023 6:09,5,5,0.78,5,2,37.2,14.8,4.4,Medium,Clear,0,Delivered,54,54.9
7559,165,490,10/1/2023 23:28,8,2,0.8,10,3.9,37.7,58.8,7.9,High,Rain,0,Delivered,111,105.9
7560,148,145,10/19/2023 2:45,7,2,0.95,5,0.7,16.3,13.4,4.8,Low,Clear,0,Delivered,30,31.4
7561,218,167,10/22/2023 2:23,3,5,0.92,9,3.4,14.1,16.7,5.5,Medium,Clear,0,Delivered,35,35.2
7562,108,443,10/28/2023 15:14,7,2,1,16,5.5,17.8,28.5,8.8,Medium,Clear,0,Delivered,58,52.9
7563,231,391,10/27/2023 18:40,7,1,0.73,26,3.3,36.4,24.1,10.4,Low,Clear,0,Delivered,75,63.1
7564,70,319,10/13/2023 19:39,2,2,0.8,11,1.1,42.3,12.6,5.8,Low,Clear,1,Delivered,57,57.1
7565,221,117,10/9/2023 1:49,8,1,0.96,20,5.8,8.7,18.9,6.7,Medium,Clear,0,Delivered,35,34.2
7566,74,185,10/10/2023 7:53,8,2,0.71,20,4,13.7,35.5,9.2,Medium,Clear,0,Delivered,60,58.1
7567,179,203,10/10/2023 6:14,5,3,0.8,8,2.7,36.3,16.4,3.5,Medium,Clear,0,Delivered,58,62
7568,80,162,10/30/2023 17:29,3,3,0.99,16,6.7,32.4,16.8,5.6,Medium,Clear,0,Delivered,57,56.4
7569,159,309,10/24/2023 2:41,5,3,0.86,10,1.7,29.5,31.4,9.9,Medium,Clear,0,Delivered,79,68.3
7570,169,450,10/15/2023 21:34,6,1,0.79,22,8.5,45.8,36.8,10.8,Medium,Clear,1,Delivered,107,92
7571,161,462,10/22/2023 19:49,6,1,0.98,22,8.4,25.3,32.1,8.1,High,Clear,1,Delivered,74,61.9
7572,32,338,10/17/2023 9:25,3,4,0.8,15,6.2,16.6,20.8,5.3,Medium,Clear,0,Delivered,50,47.2
7573,121,432,10/5/2023 17:26,1,4,0.74,12,0.7,46.3,35.1,7.7,Low,Rain,0,Delivered,100,85.1
7574,215,188,10/10/2023 8:11,5,2,0.87,4,1.4,17.8,11.7,3,High,Clear,0,Delivered,40,33.8
7575,3,43,10/15/2023 19:12,8,1,0.91,0,0,19.4,2.1,1.3,Low,Clear,1,Delivered,31,29.3
7576,228,201,10/10/2023 18:21,5,3,0.72,4,1,37.2,7.5,1.8,Medium,Rain,0,Cancelled,48,52.1
7577,48,231,10/28/2023 21:15,6,3,0.89,6,2.7,48.4,7.1,2.2,Medium,Clear,1,Delivered,56,59.8
7578,167,4,10/10/2023 12:16,6,3,0.81,9,3.7,31.5,26.3,3.5,Medium,Rain,1,Delivered,65,59.2
7579,11,240,10/13/2023 13:34,7,2,0.74,6,2.2,22.1,19.7,6.1,Medium,Clear,1,Delivered,55,48.5
7580,238,206,10/10/2023 1:33,5,1,0.89,4,1,9.3,12.9,3.6,Medium,Clear,0,Delivered,33,28.6
7581,278,331,10/5/2023 4:10,5,2,0.78,21,3.4,36.4,22,7.4,Low,Clear,0,Delivered,67,67.4
7582,241,94,10/17/2023 21:06,6,5,0.75,24,5.3,43.5,72.5,12,Medium,Rain,1,Delivered,141,119.7
7583,192,232,10/12/2023 20:20,3,5,0.73,13,10.9,38.7,46.4,6.5,High,Clear,1,Delivered,87,94.3
7584,12,363,10/26/2023 6:15,8,4,0.82,14,5.6,29.2,41.3,9.3,Medium,Clear,0,Delivered,86,76.7
7585,53,347,10/11/2023 14:40,4,1,0.89,8,2.2,45.9,19.6,4.2,Medium,Clear,1,Delivered,80,68.5
7586,55,349,10/18/2023 3:57,7,3,0.99,10,2.2,18.9,24.2,11.6,Medium,Clear,0,Delivered,57,47.6
7587,21,436,10/2/2023 10:20,3,1,0.8,10,1.1,43.6,10.7,3.7,Low,Clear,0,Delivered,52,57.1
7588,19,160,10/19/2023 13:33,8,4,0.88,21,4.2,44,20.1,7.6,Medium,Clear,1,Delivered,69,69.2
7589,59,113,10/24/2023 7:42,2,3,0.74,31,9.8,30.2,40.8,11.8,Medium,Clear,0,Delivered,77,76.3
7590,151,252,10/16/2023 23:22,1,2,0.98,11,4.8,20.9,32.6,9.9,High,Clear,0,Delivered,57,61.6
7591,259,222,10/14/2023 17:56,8,3,0.92,32,5.2,33.8,28.8,11.9,Medium,Clear,0,Delivered,73,70.3
7592,58,346,10/29/2023 21:34,3,5,0.91,11,6.8,31.1,29.6,5.2,High,Clear,1,Delivered,76,66.9
7593,216,94,10/15/2023 3:45,3,2,0.86,2,0.5,20,7.1,1.9,Medium,Clear,0,Cancelled,38,33
7594,62,435,10/9/2023 2:03,5,3,0.87,9,1.2,30.4,8.9,3.7,Low,Clear,0,Delivered,52,46.5
7595,146,394,10/29/2023 3:41,7,2,0.83,8,0.8,26.9,52.1,11.5,Low,Rain,0,Delivered,91,81.3
7596,239,396,10/9/2023 2:15,2,5,0.71,11,4.2,13.8,27.5,5.1,Medium,Clear,0,Cancelled,51,47.6
7597,293,481,10/18/2023 4:41,7,5,0.72,7,2.6,32,23.7,2.4,Medium,Heavy Rain,0,Delivered,75,64.9
7598,182,482,10/10/2023 3:47,5,1,0.76,11,3.5,45,38.1,7.5,High,Clear,0,Delivered,96,86.9
7599,95,466,10/9/2023 4:33,8,5,0.76,13,1.9,28.3,17.9,6.5,Low,Clear,0,Delivered,48,47.4
7600,78,167,10/6/2023 20:11,6,5,0.72,1,0.2,33.1,5.5,1.7,Medium,Clear,1,Delivered,45,39.6
7601,142,464,10/18/2023 12:10,7,5,0.85,9,3.8,43.7,20.2,6,Medium,Clear,1,Delivered,75,65.2
7602,105,493,10/12/2023 9:28,5,4,0.85,6,1.2,22.9,36.8,8,Medium,Clear,0,Delivered,63,67.4
7603,261,452,10/24/2023 9:29,8,5,0.88,8,1.9,32.6,13.2,3.6,Medium,Clear,0,Delivered,64,54.6
7604,95,138,10/11/2023 2:29,4,1,0.94,5,1.7,20.5,9.2,2.4,Medium,Clear,0,Delivered,30,30.7
7605,223,348,10/3/2023 15:26,1,2,0.98,20,2.2,29.2,19.7,10.5,Low,Clear,0,Delivered,62,56.1
7606,190,361,10/3/2023 7:10,8,4,0.98,18,8.6,15,28.8,7.9,Medium,Clear,0,Delivered,47,47.5
7607,129,210,10/29/2023 4:53,8,2,0.97,6,2.3,46.5,7.5,2.7,Medium,Clear,0,Delivered,60,58.5
7608,195,256,10/6/2023 23:00,4,2,0.92,22,5.1,34.9,40.1,7.9,Medium,Rain,0,Delivered,81,84.3
7609,20,73,10/28/2023 0:16,8,1,0.9,15,11.1,17.8,42.3,9.1,High,Clear,0,Delivered,65,67.3
7610,299,214,10/2/2023 20:28,5,4,0.74,14,3.8,25.6,30.3,7.6,Medium,Clear,1,Delivered,64,61.7
7611,240,266,10/27/2023 0:11,1,3,0.9,3,0.5,8.5,5.8,2.3,Medium,Clear,0,Delivered,19,19.7
7612,235,360,10/24/2023 17:41,3,5,0.75,3,0.8,38.2,10,2.4,Medium,Rain,0,Delivered,56,54.2
7613,85,151,10/19/2023 18:15,7,2,0.92,3,2.6,39.9,8.1,1.5,High,Clear,0,Delivered,56,51.1
7614,94,235,10/27/2023 23:31,2,2,0.75,10,0.8,30.6,22.3,3.6,Low,Heavy Rain,0,Delivered,60,60.1
7615,42,461,10/9/2023 18:44,8,1,0.9,2,0.7,32.5,4.2,1.7,Medium,Clear,0,Delivered,45,38.8
7616,74,216,10/28/2023 8:15,4,1,0.72,15,7.1,14,39.7,9.9,Medium,Clear,0,Delivered,62,61.9
7617,115,397,10/9/2023 0:51,2,1,0.79,1,0.1,12.2,2.1,1.2,Low,Clear,0,Delivered,21,17.5
7618,190,304,10/6/2023 20:54,5,4,0.81,19,5,18.8,26.6,7.4,Medium,Clear,1,Delivered,52,46.4
7619,125,109,10/31/2023 3:21,1,5,0.79,28,3.7,15.2,41.3,9.9,Low,Clear,0,Delivered,62,64.2
7620,6,345,10/5/2023 4:13,6,4,0.79,29,13.2,34.3,57.5,10.8,High,Clear,0,Delivered,103,100.3
7621,42,300,10/11/2023 2:20,7,1,0.86,2,0.8,32.2,12.3,5.5,Medium,Clear,0,Delivered,47,52.3
7622,58,495,10/3/2023 2:11,7,1,0.95,7,5.7,20.7,32.2,7.8,High,Clear,0,Delivered,54,56.5
7623,10,349,10/10/2023 2:31,8,2,0.96,31,15.9,14.4,59.4,11.5,High,Rain,0,Delivered,82,76.3
7624,89,464,10/26/2023 3:06,3,4,0.72,15,11.5,14.8,49.1,8.4,High,Clear,0,Delivered,73,65.1
7625,111,320,10/30/2023 15:30,1,4,0.76,15,2.4,13.2,22.2,10.9,Low,Clear,0,Delivered,35,37.1
7626,39,296,10/22/2023 21:16,6,5,0.79,12,3.5,40.9,24.3,8.5,Medium,Clear,1,Delivered,70,69.7
7627,167,390,10/24/2023 23:29,2,4,0.91,4,1.9,25.7,5.2,1.7,Medium,Clear,0,Delivered,36,34.5
7628,11,120,10/13/2023 17:11,2,5,0.82,8,5.7,25.3,20.3,3.2,High,Clear,0,Delivered,55,54.9
7629,110,328,10/31/2023 2:40,3,3,0.84,29,3.3,25.9,30.5,11.3,Low,Rain,0,Delivered,65,59.5
7630,16,98,10/26/2023 18:29,6,5,0.94,26,9.2,16.2,32.5,10.3,Medium,Clear,0,Cancelled,62,54.4
7631,33,210,10/3/2023 19:52,6,1,0.89,3,1,42.6,12.7,5.6,Medium,Clear,1,Delivered,62,64.9
7632,233,427,10/14/2023 1:02,3,3,0.88,6,2.4,39.3,16.3,2.8,High,Clear,0,Delivered,63,60.5
7633,188,32,10/21/2023 1:32,1,2,0.87,5,2.9,36,14.9,2.7,High,Clear,0,Delivered,64,60
7634,224,433,10/9/2023 2:17,4,2,0.76,12,4.1,29.7,31.3,11,Medium,Clear,0,Delivered,82,69
7635,59,330,10/21/2023 0:41,1,2,0.73,5,1.1,29,13.4,2.8,Medium,Heavy Rain,0,Delivered,49,46.4
7636,51,226,10/11/2023 15:22,7,1,0.8,11,4.9,17.2,21.6,5.2,Medium,Clear,0,Delivered,41,45.9
7637,271,215,10/30/2023 11:40,2,2,0.93,21,7.4,24.5,44.3,10.9,Medium,Clear,0,Delivered,81,72.4
7638,43,123,10/17/2023 13:36,8,5,0.96,1,0.1,42.6,2.3,1.4,Low,Clear,1,Delivered,44,48.7
7639,27,147,10/2/2023 3:45,1,1,0.94,8,1.2,25.1,25,7.9,Low,Rain,0,Delivered,55,57.3
7640,56,340,10/15/2023 6:12,8,4,0.75,3,1.2,52.6,15.2,4.9,Medium,Clear,0,Delivered,72,73.7
7641,121,52,10/7/2023 0:53,5,1,0.98,1,0.1,39.9,5,2.2,Low,Rain,0,Delivered,51,46
7642,113,180,10/17/2023 20:32,1,1,0.82,9,2.7,21.6,22.9,7.2,Medium,Clear,1,Delivered,61,52.9
7643,115,290,10/11/2023 7:18,7,4,0.95,6,0.7,15.1,12.9,6.3,Low,Clear,0,Delivered,30,29.9
7644,109,187,10/9/2023 8:10,1,5,0.89,3,0.6,26.3,9.6,2.1,Medium,Clear,0,Delivered,44,42.6
7645,175,486,10/18/2023 22:43,6,3,0.94,7,2.7,30.2,11.4,3.9,Medium,Clear,0,Delivered,54,48.3
7646,112,337,10/12/2023 21:03,7,4,0.71,13,1.1,30.3,25.3,9.1,Low,Clear,1,Delivered,68,58.9
7647,100,108,10/8/2023 16:46,8,1,0.83,13,2.4,19.4,28.6,9.3,Medium,Clear,0,Delivered,58,49.1
7648,8,126,10/2/2023 17:57,7,2,0.88,18,6.7,30.6,33.6,7.6,Medium,Rain,0,Delivered,65,71.4
7649,135,261,10/19/2023 20:56,5,4,0.81,1,0.3,19,8.8,2.2,High,Clear,1,Delivered,44,37.7
7650,251,194,10/16/2023 9:07,8,4,0.94,31,13.6,33.8,46.1,10.4,Medium,Rain,0,Delivered,95,85.9
7651,240,297,10/3/2023 1:37,2,3,0.92,4,2,8.1,12.2,2.9,High,Clear,0,Cancelled,28,29.4
7652,222,34,10/3/2023 0:37,3,1,0.82,17,4,22.6,31.6,8.9,Medium,Clear,0,Delivered,74,62.3
7653,145,438,10/7/2023 5:02,1,2,0.83,1,0.3,32.6,6.9,1.5,Medium,Clear,0,Delivered,42,44.6
7654,4,276,10/18/2023 23:47,4,2,0.85,4,1.3,28.3,20.6,4.7,Medium,Clear,0,Delivered,55,54.8
7655,282,494,10/11/2023 7:52,6,3,0.86,13,2.7,41.9,16.9,6.3,Medium,Clear,0,Delivered,68,65.9
7656,197,182,10/15/2023 22:21,6,2,0.79,3,0.5,20.6,4,1.3,Low,Clear,0,Delivered,34,32.5
7657,128,239,10/26/2023 6:40,3,5,0.77,8,1.7,27.4,9.9,2.9,Medium,Clear,0,Delivered,46,40.1
7658,261,322,10/9/2023 3:24,4,4,0.73,12,3.9,36.9,14.9,4.5,Medium,Clear,0,Delivered,65,56.1
7659,91,348,10/30/2023 10:02,1,4,0.74,20,7,19.8,40.9,11.8,Medium,Clear,0,Delivered,62,67.9
7660,259,146,10/19/2023 5:15,4,2,0.84,13,4.8,26.4,25.4,9.6,Medium,Clear,0,Delivered,66,56.7
7661,94,44,10/12/2023 4:56,6,2,0.9,24,7.8,32.8,31.8,10.2,Medium,Clear,0,Delivered,76,70.5
7662,257,359,10/5/2023 18:32,8,2,0.9,15,1.4,16.3,27.6,8.3,Low,Clear,0,Delivered,59,51.4
7663,136,304,10/6/2023 11:32,3,4,0.84,10,0.7,16.8,9.8,4.2,Low,Clear,0,Delivered,31,28.3
7664,13,499,10/3/2023 17:05,4,2,0.89,19,8.8,32.7,27,8.8,Medium,Clear,0,Delivered,65,69.2
7665,198,291,10/19/2023 2:32,4,5,0.99,11,4.6,29.7,23.5,8.4,Medium,Clear,0,Delivered,71,61.1
7666,178,463,10/22/2023 20:23,3,5,0.99,5,2.3,15.7,29.1,7.7,High,Clear,1,Delivered,57,48.7
7667,112,367,10/23/2023 4:12,8,4,0.95,5,1,19.8,17,4.3,Medium,Clear,0,Delivered,48,46.2
7668,264,295,10/19/2023 23:38,7,1,0.97,10,4.7,29.6,17.6,3.9,Medium,Clear,0,Delivered,60,50.9
7669,79,488,10/7/2023 20:41,3,1,0.74,7,3.1,29.6,34.1,4.7,Medium,Rain,1,Delivered,84,73.6
7670,256,487,10/13/2023 15:07,3,1,0.78,11,7.3,25.5,29,4.4,High,Clear,0,Cancelled,66,59.8
7671,74,259,10/16/2023 11:49,6,5,0.99,4,2.4,16.9,11.6,1.9,High,Rain,0,Delivered,36,33.6
7672,161,19,10/27/2023 15:10,8,3,0.74,12,5.7,18,39.1,9.8,High,Clear,0,Delivered,71,63.3
7673,201,215,10/3/2023 15:10,3,1,0.96,8,2.2,27.4,18.9,5.1,Medium,Clear,0,Cancelled,61,55.7
7674,33,211,10/7/2023 10:43,5,3,0.83,18,7.9,37.3,35.1,8.8,Medium,Clear,0,Delivered,81,82.2
7675,73,381,10/19/2023 0:54,1,4,0.99,11,3.8,29.7,13,4.1,Medium,Clear,0,Delivered,53,45.7
7676,293,402,10/13/2023 0:25,6,5,0.91,4,0.7,45.8,22.3,7.6,Low,Clear,0,Delivered,75,71.2
7677,198,478,10/22/2023 12:57,7,1,0.8,4,3.3,30.6,9,1.4,High,Clear,1,Delivered,45,44.2
7678,240,231,10/11/2023 18:12,3,5,0.74,3,0.3,17.5,4.4,2.2,Low,Clear,0,Delivered,36,30.4
7679,74,339,10/11/2023 12:55,2,4,0.77,4,1.5,25.3,18.3,5,High,Clear,1,Delivered,57,50.3
7680,31,5,10/5/2023 20:59,4,5,0.91,5,0.9,51.8,8.2,4,Low,Clear,1,Delivered,73,62.3
7681,14,311,10/8/2023 13:48,3,2,0.8,12,5,23.9,17,4.9,Medium,Clear,1,Delivered,52,46.6
7682,205,269,10/18/2023 16:43,3,1,0.98,21,5.8,36.5,45.4,11.2,Medium,Rain,0,Delivered,83,90.4
7683,68,162,10/24/2023 1:57,1,5,0.86,1,0.4,33.3,4.1,1.8,Medium,Clear,0,Delivered,38,38.6
7684,128,216,10/16/2023 11:15,3,5,0.86,8,2.2,25.7,19,6.1,Medium,Clear,0,Delivered,52,49.6
7685,26,274,10/21/2023 20:43,6,5,0.94,2,1.4,20.1,13.9,3.2,High,Clear,1,Delivered,36,36.1
7686,184,324,10/13/2023 22:58,5,4,0.94,3,0.3,26.7,13.7,4.9,Low,Clear,0,Delivered,42,45.6
7687,137,100,10/16/2023 18:23,2,1,0.91,8,6.8,9.7,41.7,8.4,High,Clear,0,Delivered,53,52.7
7688,291,456,10/10/2023 10:34,2,1,0.99,16,5.2,45.8,57.9,11.7,High,Clear,0,Delivered,129,109.5
7689,106,171,10/18/2023 17:25,7,2,0.87,19,7.2,17.8,38.5,8.6,Medium,Clear,0,Delivered,66,65.8
7690,24,449,10/24/2023 7:02,8,2,0.97,5,1.1,21.6,28.2,10.7,Medium,Clear,0,Delivered,57,53.9
7691,194,252,10/15/2023 21:50,3,5,0.84,3,1.1,25.3,9.6,2.6,High,Clear,1,Delivered,46,38.7
7692,169,169,10/27/2023 1:19,8,1,0.93,4,1.4,27.8,9.2,3,Medium,Clear,0,Delivered,45,45.4
7693,36,38,10/30/2023 17:23,1,1,0.77,13,9.6,5,62.9,10.6,High,Clear,0,Delivered,70,70.7
7694,101,228,10/20/2023 21:46,6,5,0.96,6,2.9,25.1,31.6,7.7,Medium,Clear,1,Delivered,63,61.1
7695,34,422,10/2/2023 13:52,6,3,0.81,25,5,49.5,40.8,9.7,Medium,Clear,1,Delivered,117,99.9
7696,39,397,10/22/2023 8:49,3,1,0.92,4,1.8,30.2,11,3.5,High,Clear,0,Delivered,52,48.1
7697,211,125,10/6/2023 21:55,4,5,0.8,12,2.1,27.6,11.1,4.8,Low,Clear,1,Delivered,46,45.8
7698,230,278,10/5/2023 3:51,6,5,0.99,1,0.2,32.9,3.5,1.9,Medium,Clear,0,Delivered,48,42.5
7699,279,285,10/11/2023 16:25,6,3,0.76,25,9,9.1,37.5,10.9,Medium,Clear,0,Delivered,52,48.3
7700,80,137,10/1/2023 13:55,8,2,0.86,11,4.1,43.4,29.6,11.5,Medium,Clear,1,Delivered,84,80.2
7701,238,475,10/26/2023 18:21,6,5,0.82,14,2.2,15.6,23.9,10.4,Low,Clear,0,Delivered,51,47.8
7702,172,366,10/21/2023 15:14,2,1,0.86,12,3.3,43.4,16.4,5.8,Medium,Clear,0,Delivered,81,67.4
7703,59,108,10/20/2023 9:06,6,2,0.77,8,1.6,30.1,16.2,4.8,Medium,Clear,0,Delivered,52,48.3
7704,22,68,10/22/2023 12:27,8,2,0.85,7,0.5,39.9,11,6.1,Low,Clear,1,Delivered,65,56.7
7705,238,104,10/28/2023 16:20,4,2,0.74,21,4,13.8,24.7,8,Medium,Clear,0,Delivered,41,40.8
7706,296,401,10/18/2023 19:35,5,5,0.77,9,1.1,37.5,13.4,5.7,Low,Clear,1,Delivered,54,58.5
7707,94,246,10/23/2023 13:08,2,1,0.9,13,1.3,35.4,9.9,5.6,Low,Clear,1,Delivered,62,55.1
7708,244,165,10/18/2023 14:03,2,3,0.84,15,6.4,6.4,19.8,5.7,Medium,Clear,1,Delivered,31,31.7
7709,11,192,10/4/2023 3:57,5,4,0.85,14,4.1,22.8,42,9.2,Medium,Clear,0,Delivered,78,67.2
7710,117,195,10/26/2023 17:01,8,4,0.98,12,3.9,19.5,37.2,9.7,Medium,Clear,0,Delivered,71,61.1
7711,265,132,10/8/2023 4:10,4,2,0.76,19,3.3,22.4,35.2,10.6,Low,Rain,0,Delivered,70,62.9
7712,12,296,10/21/2023 8:55,3,4,0.87,2,0.2,35.1,6.5,3.7,Low,Clear,0,Cancelled,46,47.5
7713,154,144,10/9/2023 5:08,8,4,0.86,5,0.8,38.7,6,2.7,Low,Clear,0,Delivered,51,49.8
7714,38,395,10/28/2023 7:19,7,5,0.83,11,4.4,36,18.4,4.8,Medium,Clear,0,Delivered,55,57.3
7715,131,219,10/17/2023 0:27,1,3,0.95,4,1.8,40.9,31.3,5.6,High,Clear,0,Delivered,76,77.7
7716,225,26,10/25/2023 3:42,4,4,0.87,10,3.3,15.4,25.3,8.7,Medium,Clear,0,Delivered,48,50.6
7717,143,251,10/6/2023 17:50,5,3,0.95,22,4.6,39.7,26.2,9.3,Medium,Clear,0,Delivered,77,74.8
7718,54,95,10/21/2023 2:05,7,4,0.96,15,6.6,42.7,90.7,11.8,High,Rain,0,Delivered,158,141.3
7719,24,354,10/14/2023 7:39,6,2,0.72,10,4.7,27.6,42.8,5.2,Medium,Heavy Rain,0,Delivered,84,79
7720,121,200,10/17/2023 23:50,6,2,0.98,10,2.1,43.2,18.7,5.4,Medium,Clear,0,Delivered,61,66.3
7721,119,103,10/20/2023 18:09,5,3,0.93,8,7,20.7,39.9,7,High,Clear,0,Delivered,61,63.7
7722,161,193,10/28/2023 7:05,6,3,0.85,24,17.3,22.2,46.8,10,High,Clear,0,Delivered,86,71.9
7723,74,381,10/14/2023 2:42,5,3,0.95,14,6.1,19.1,33.2,8.3,Medium,Rain,0,Delivered,60,54.7
7724,185,2,10/8/2023 22:10,7,3,0.77,5,1.1,34.9,29.9,7.3,Medium,Clear,0,Delivered,72,69.4
7725,192,247,10/21/2023 17:04,2,1,0.95,6,0.6,25.8,14.1,8.1,Low,Clear,0,Delivered,57,48.3
7726,220,91,10/13/2023 3:17,3,2,0.87,17,7.3,14.8,33.6,6.1,Medium,Clear,0,Delivered,59,55.8
7727,121,45,10/11/2023 18:10,8,4,0.83,13,2,45,33.7,9.3,Low,Clear,0,Delivered,100,87.9
7728,209,427,10/8/2023 18:17,2,1,0.87,3,1.2,11.4,7.7,1.8,Medium,Clear,0,Delivered,23,22.4
7729,300,3,10/31/2023 5:22,2,3,0.91,13,3.3,39.2,25.9,6.6,Medium,Clear,0,Delivered,86,73.9
7730,164,418,10/13/2023 23:17,2,4,0.78,22,2.6,16.8,53.4,9.9,Low,Rain,0,Delivered,83,76.9
7731,268,336,10/22/2023 1:39,5,2,0.73,6,0.7,37.1,13.1,4.3,Low,Clear,0,Delivered,63,55.7
7732,3,449,10/15/2023 23:08,8,3,0.97,17,7.9,11,33.9,10.3,Medium,Clear,0,Delivered,59,52.3
7733,50,64,10/13/2023 10:11,4,5,0.99,22,3,31.4,21.6,9.6,Low,Rain,0,Delivered,64,59.2
7734,211,135,10/25/2023 7:53,8,3,0.89,15,7.6,20.5,33.5,7.4,High,Clear,0,Delivered,59,62.4
7735,16,291,10/10/2023 15:06,7,4,0.85,7,4.3,19.3,29.1,3.8,High,Heavy Rain,0,Delivered,51,51.1
7736,168,278,10/11/2023 8:42,8,2,0.72,15,12.5,21.7,47.7,10.5,High,Clear,0,Delivered,67,74.2
7737,283,176,10/27/2023 7:02,1,3,0.82,3,1.2,5.3,5,1.3,Medium,Clear,0,Delivered,16,17.8
